trade_id,symbol,side,quantity,entry_price,exit_price,entry_time,exit_time,pnl,pnl_percent,net_pnl,commission,swap,stop_loss,take_profit,result,exit_reason,strategy_name,magic_number,duration_minutes,r_multiple,notes,rr_scenario,session
dee4cd9c-c1eb-4f4e-9752-69d36916e379,EURUSD,long,0.2,1.1312200000000001,1.13914,2022-01-04T10:25:00,2022-01-12T08:35:00,158.39999999999853,0.0,155.39999999999853,3.0,0.0,1.12716,1.1391900000000001,win,tp,ORB,0,11410.0,195073.89162560555,,2.0,London
684b273d-f7b0-4085-9493-14192331b811,EURUSD,long,0.2,1.1422100000000002,1.1371999999999998,2022-01-12T10:25:00,2022-01-18T08:05:00,-100.20000000000806,0.0,-103.20000000000806,3.0,0.0,1.1372499999999999,1.1519800000000004,loss,sl,ORB,0,8500.0,-101008.0645161311,,2.0,London
4b82ab7b-4ba3-4626-bb9e-99691a7d033f,EURUSD,short,0.4,1.1353,1.12994,2022-01-18T10:00:00,2022-01-24T07:50:00,214.40000000000128,0.0,211.40000000000128,3.0,0.0,1.1380800000000002,1.1298899999999998,win,tp,ORB,0,8510.0,192805.75539566888,,2.0,London
95caa82e-9f61-411c-89cc-34ee1bba3db4,EURUSD,long,0.5,1.13101,1.1289399999999998,2022-01-24T10:20:00,2022-01-25T04:40:00,-103.50000000001191,0.0,-106.50000000001191,3.0,0.0,1.12899,1.1349,loss,sl,ORB,0,1100.0,-102475.24752475753,,2.0,London
04ab729b-df35-4cc7-9a6f-35cac01d84bc,EURUSD,short,0.2,1.13001,1.1350700000000002,2022-02-14T12:05:00,2022-02-15T05:05:00,-101.20000000000573,0.0,-104.20000000000573,3.0,0.0,1.1350200000000001,1.12014,loss,sl,ORB,0,1020.0,-100998.00399201803,,2.0,London
bff1ce71-3186-4333-b28b-e53ff20860b0,EURUSD,long,0.2,1.1364400000000001,1.1319199999999998,2022-02-15T11:05:00,2022-02-18T11:05:00,-90.40000000000603,0.0,-93.40000000000603,3.0,0.0,1.13197,1.1452300000000002,loss,sl,ORB,0,4320.0,-101118.56823266449,,2.0,London
2e411ae4-f9eb-4fff-84b1-c84ebe962cf1,EURUSD,short,0.2,1.1311,1.1216400000000002,2022-02-23T11:10:00,2022-02-23T23:15:00,189.19999999999607,0.0,186.19999999999607,3.0,0.0,1.13593,1.12159,win,tp,ORB,0,725.0,195859.213250509,,2.0,London
3cc41135-70cc-4ab1-8633-4c4f41a9db6e,EURUSD,short,0.2,1.1062599999999998,1.0977399999999995,2022-03-03T10:25:00,2022-03-04T06:35:00,170.40000000000612,0.0,167.40000000000612,3.0,0.0,1.1106200000000002,1.0976899999999994,win,tp,ORB,0,1210.0,195412.84403668795,,2.0,London
9dce415c-4f6f-42dd-9196-a09cce87b60a,EURUSD,long,0.30000000000000004,1.1004500000000002,1.0964899999999997,2022-03-24T10:00:00,2022-03-27T21:20:00,-118.80000000001223,0.0,-121.80000000001223,3.0,0.0,1.0965399999999998,1.1081200000000004,loss,sl,ORB,0,5000.0,-101278.7723785192,,2.0,London
18dd991e-e7b5-41d2-8d76-2bba6d4239b4,EURUSD,short,0.2,1.10323,1.0946500000000001,2022-04-01T10:20:00,2022-04-05T10:15:00,171.5999999999962,0.0,168.5999999999962,3.0,0.0,1.10762,1.0946,win,tp,ORB,0,5755.0,195444.19134395404,,2.0,London
27ee5c11-0f1c-4459-bc87-af93e5aa312a,EURUSD,long,0.2,1.0853300000000001,1.0807799999999999,2022-04-13T11:00:00,2022-04-14T09:35:00,-91.00000000000551,0.0,-94.00000000000551,3.0,0.0,1.08083,1.0941800000000002,loss,sl,ORB,0,1355.0,-101111.11111111341,,2.0,London
e7c78ba6-12e0-47af-8eac-a5617a5747d7,EURUSD,short,0.30000000000000004,1.07792,1.0815500000000002,2022-04-18T12:05:00,2022-04-19T23:25:00,-108.90000000000735,0.0,-111.90000000000735,3.0,0.0,1.0815000000000001,1.07091,loss,sl,ORB,0,2120.0,-101396.64804469564,,2.0,London
de3aa6d4-1c50-459b-ae1d-0f771f29219c,EURUSD,short,0.2,1.05318,1.04384,2022-05-10T10:45:00,2022-05-12T05:00:00,186.7999999999981,0.0,183.7999999999981,3.0,0.0,1.0579500000000002,1.04379,win,tp,ORB,0,2535.0,195807.1278825909,,2.0,London
cba79ded-df0f-4e4e-8677-239973bba8ea,EURUSD,short,0.2,1.03938,1.0439100000000001,2022-05-16T10:45:00,2022-05-16T14:50:00,-90.6000000000029,0.0,-93.6000000000029,3.0,0.0,1.04386,1.0305700000000002,loss,sl,ORB,0,245.0,-101116.07142857376,,2.0,London
0b59dbf9-0f05-4c72-a2ce-c06b230d345a,EURUSD,short,0.2,1.0549899999999999,1.0600000000000003,2022-05-20T10:10:00,2022-05-23T01:45:00,-100.20000000000806,0.0,-103.20000000000806,3.0,0.0,1.0599500000000002,1.0452199999999996,loss,sl,ORB,0,3815.0,-101008.0645161311,,2.0,London
47562a2f-2dcc-42f0-959f-ea3485c46ca2,EURUSD,long,0.2,1.0781500000000002,1.0739099999999997,2022-05-30T10:55:00,2022-05-30T21:05:00,-84.8000000000093,0.0,-87.8000000000093,3.0,0.0,1.0739599999999998,1.0863800000000006,loss,sl,ORB,0,610.0,-101193.31742243677,,2.0,London
f1bd2a77-0586-46a3-af3c-bbebc95fa766,EURUSD,short,0.2,1.07036,1.0752800000000002,2022-06-06T10:20:00,2022-06-09T08:25:00,-98.40000000000515,0.0,-101.40000000000515,3.0,0.0,1.0752300000000001,1.06077,loss,sl,ORB,0,4205.0,-101026.69404517667,,2.0,London
a03f8b50-763b-453b-bdd7-02dbc41424b5,EURUSD,long,0.2,1.05607,1.0513099999999997,2022-06-24T10:00:00,2022-06-28T10:25:00,-95.2000000000064,0.0,-98.2000000000064,3.0,0.0,1.0513599999999999,1.0653400000000002,loss,sl,ORB,0,5785.0,-101061.57112526758,,2.0,London
8a25c502-f568-42cd-bfe2-a38287403cf6,EURUSD,short,0.2,1.04172,1.03272,2022-07-04T11:35:00,2022-07-05T04:35:00,179.99999999999795,0.0,176.99999999999795,3.0,0.0,1.0463200000000001,1.03267,win,tp,ORB,0,1020.0,195652.17391303446,,2.0,London
0b18662c-bf4a-46d5-9a7c-5f1140954001,EURUSD,short,0.2,1.0125899999999999,1.0173000000000003,2022-07-27T10:05:00,2022-07-27T14:40:00,-94.20000000000871,0.0,-97.20000000000871,3.0,0.0,1.0172500000000002,1.0034199999999995,loss,sl,ORB,0,275.0,-101072.96137339274,,2.0,London
0cd2b316-1a68-4e07-865a-ed86ab2a0b6f,EURUSD,long,0.2,1.02,1.0155499999999997,2022-08-04T10:05:00,2022-08-05T08:50:00,-89.00000000000574,0.0,-92.00000000000574,3.0,0.0,1.0155999999999998,1.02865,loss,sl,ORB,0,1365.0,-101136.36363636599,,2.0,London
22b5a70a-6eb8-4134-9ee5-414e2f057def,EURUSD,long,0.2,1.0182600000000002,1.02638,2022-08-05T10:10:00,2022-08-10T08:30:00,162.3999999999981,0.0,159.3999999999981,3.0,0.0,1.0141,1.0264300000000002,win,tp,ORB,0,7100.0,195192.3076922977,,2.0,London
078f3acf-0cc0-4718-a32c-2addecd7420d,EURUSD,long,0.2,1.0192700000000001,1.0144299999999997,2022-08-17T10:05:00,2022-08-18T09:30:00,-96.80000000000798,0.0,-99.80000000000798,3.0,0.0,1.0144799999999998,1.0287000000000004,loss,sl,ORB,0,1405.0,-101043.84133611903,,2.0,London
21474015-03b9-4cf2-aa7a-628bd96d4f8a,EURUSD,short,0.2,1.01166,1.0037800000000003,2022-08-18T10:05:00,2022-08-19T11:10:00,157.59999999999332,0.0,154.59999999999332,3.0,0.0,1.0157,1.0037300000000002,win,tp,ORB,0,1505.0,195049.50495048464,,2.0,London
3e0bc736-db49-4298-9601-9d01a8ac61d6,EURUSD,short,0.2,0.99105,0.99602,2022-08-24T10:05:00,2022-08-24T10:50:00,-99.4000000000006,0.0,-102.4000000000006,3.0,0.0,0.99597,0.9813599999999999,loss,sl,ORB,0,45.0,-101016.2601626015,,2.0,London
2d4858de-ebb3-43b6-9ba9-7845b7eb9c43,EURUSD,long,0.2,1.0009000000000001,0.99647,2022-09-19T10:45:00,2022-09-20T08:25:00,-88.60000000000312,0.0,-91.60000000000312,3.0,0.0,0.99652,1.0095100000000001,loss,sl,ORB,0,1300.0,-101141.55251141536,,2.0,London
21fed88b-cc06-4294-b5e7-ed3e3b2d1039,EURUSD,long,0.30000000000000004,0.99898,0.9954000000000001,2022-09-20T10:05:00,2022-09-21T01:55:00,-107.3999999999975,0.0,-110.3999999999975,3.0,0.0,0.9954500000000001,1.00589,loss,sl,ORB,0,950.0,-101416.43059490071,,2.0,London
40a313d8-d090-4c04-973a-aa830d3c3516,EURUSD,short,0.2,0.96841,0.97339,2022-10-12T10:20:00,2022-10-13T05:25:00,-99.59999999999968,0.0,-102.59999999999968,3.0,0.0,0.97334,0.9587,loss,sl,ORB,0,1145.0,-101014.19878296135,,2.0,London
f284b2d4-6ea9-41a0-9655-a30367149eb7,EURUSD,short,0.2,0.98703,0.9916,2022-11-02T10:00:00,2022-11-02T13:00:00,-91.40000000000147,0.0,-94.40000000000147,3.0,0.0,0.99155,0.9781399999999998,loss,sl,ORB,0,180.0,-101106.19469026533,,2.0,London
5ca0be2c-4e63-4dc8-93c3-9d26b497c4a0,EURUSD,long,0.2,1.00154,0.99705,2022-11-08T10:00:00,2022-11-10T04:45:00,-89.80000000000211,0.0,-92.80000000000211,3.0,0.0,0.9971,1.01027,loss,sl,ORB,0,2565.0,-101126.126126126,,2.0,London
04a5fb6b-352f-4655-a0cb-820f097f9e3c,EURUSD,short,0.2,1.0224099999999998,1.0274400000000001,2022-11-21T12:20:00,2022-11-22T03:25:00,-100.60000000000623,0.0,-103.60000000000623,3.0,0.0,1.02739,1.0125999999999997,loss,sl,ORB,0,905.0,-101004.01606425909,,2.0,London
df0a3006-7d50-4e20-ae44-37ff9eb5165a,EURUSD,long,0.2,1.0296100000000001,1.0379700000000003,2022-11-22T12:55:00,2022-11-23T10:45:00,167.2000000000029,0.0,164.2000000000029,3.0,0.0,1.0253299999999999,1.0380200000000004,win,tp,ORB,0,1310.0,195327.10280372872,,2.0,London
7c7cab89-0135-4d51-b104-0995fc12f8d3,EURUSD,short,0.2,1.05965,1.0646500000000003,2022-12-21T11:50:00,2022-12-22T00:00:00,-100.00000000000676,0.0,-103.00000000000676,3.0,0.0,1.0646000000000002,1.0498999999999998,loss,sl,ORB,0,730.0,-101010.10101010311,,2.0,London
2a3871e7-135f-409d-8e8b-ec2d39326d44,EURUSD,short,0.2,1.06263,1.0675200000000002,2022-12-28T11:40:00,2022-12-29T12:50:00,-97.80000000000565,0.0,-100.80000000000565,3.0,0.0,1.0674700000000001,1.0531,loss,sl,ORB,0,1510.0,-101033.0578512418,,2.0,London
f536e9d0-b59c-4c44-9ba7-b82dfdee2f81,EURUSD,short,0.2,1.06626,1.0590000000000004,2023-01-02T10:45:00,2023-01-03T03:10:00,145.199999999992,0.0,142.199999999992,3.0,0.0,1.06999,1.0589500000000003,win,tp,ORB,0,985.0,194638.0697050825,,2.0,London
a32d2206-1c9c-4877-bd76-79e3f3a4b2b0,EURUSD,long,0.2,1.09146,1.1009800000000003,2023-02-01T12:10:00,2023-02-01T18:10:00,190.40000000000393,0.0,187.40000000000393,3.0,0.0,1.0865999999999998,1.1010300000000004,win,tp,ORB,0,360.0,195884.77366254304,,2.0,London
fd681667-7a8f-4bab-ba8e-b455ab99123c,EURUSD,short,0.2,1.07167,1.0761700000000003,2023-02-08T10:05:00,2023-02-09T04:05:00,-90.00000000000784,0.0,-93.00000000000784,3.0,0.0,1.0761200000000002,1.0629199999999996,loss,sl,ORB,0,1080.0,-101123.59550562027,,2.0,London
0010aca4-5523-4b65-8ce1-611ea6a69ea9,EURUSD,short,0.2,1.07504,1.0670800000000003,2023-02-09T11:20:00,2023-02-10T11:45:00,159.19999999999493,0.0,156.19999999999493,3.0,0.0,1.07912,1.0670300000000001,win,tp,ORB,0,1465.0,195098.03921567605,,2.0,London
3e178428-ae8e-45e0-abec-935f7fe26b98,EURUSD,long,0.2,1.0709600000000001,1.0801800000000001,2023-02-13T10:00:00,2023-02-14T08:30:00,184.40000000000012,0.0,181.40000000000012,3.0,0.0,1.06625,1.0802300000000002,win,tp,ORB,0,1350.0,195753.71549892964,,2.0,London
4a181d0c-a65d-445f-8996-9d13590ff285,EURUSD,long,0.2,1.06624,1.0611599999999999,2023-02-17T10:55:00,2023-02-22T15:00:00,-101.6000000000039,0.0,-104.6000000000039,3.0,0.0,1.06121,1.07615,loss,sl,ORB,0,7445.0,-100994.03578529035,,2.0,London
967a9983-75f0-43fb-bc6d-c8d5fb20ba05,EURUSD,short,0.2,1.05852,1.0624900000000002,2023-02-23T11:40:00,2023-02-28T04:00:00,-79.40000000000504,0.0,-82.40000000000504,3.0,0.0,1.06244,1.05083,loss,sl,ORB,0,6740.0,-101275.51020408429,,2.0,London
4f2da2ce-8de1-4c55-8ab1-e2d1e20da59b,EURUSD,short,0.2,1.0599999999999998,1.0641600000000002,2023-02-28T11:55:00,2023-03-01T02:55:00,-83.20000000000772,0.0,-86.20000000000772,3.0,0.0,1.0641100000000001,1.0519299999999996,loss,sl,ORB,0,900.0,-101216.54501216793,,2.0,London
259a9aa1-b7e0-4a66-99e4-945280fb2a25,EURUSD,short,0.30000000000000004,1.0595299999999999,1.0630400000000002,2023-03-03T11:00:00,2023-03-03T15:00:00,-105.3000000000104,0.0,-108.3000000000104,3.0,0.0,1.06299,1.0527599999999997,loss,sl,ORB,0,240.0,-101445.08670520526,,2.0,London
14a6b892-d36b-4288-b7bc-4b8078f07f61,EURUSD,long,0.30000000000000004,1.08423,1.0910299999999997,2023-03-28T11:20:00,2023-03-30T09:00:00,203.99999999999085,0.0,200.99999999999085,3.0,0.0,1.08073,1.0910799999999998,win,tp,ORB,0,2740.0,194285.7142857023,,2.0,London
b2c619ea-5c11-4d89-b74f-f528dd10c69b,EURUSD,short,0.5,1.09063,1.0867500000000003,2023-03-30T11:10:00,2023-03-31T10:50:00,193.99999999998306,0.0,190.99999999998306,3.0,0.0,1.09267,1.0867000000000002,win,tp,ORB,0,1420.0,190196.07843135204,,2.0,London
d0db7385-e4a5-4ce0-94b1-4a0e331cc7f7,EURUSD,short,0.30000000000000004,1.0936899999999998,1.0877099999999997,2023-04-05T10:05:00,2023-04-10T08:05:00,179.40000000000293,0.0,176.40000000000293,3.0,0.0,1.09678,1.0876599999999996,win,tp,ORB,0,7080.0,193527.50809060177,,2.0,London
d04cc6bd-9ff2-4159-9c53-d7b39f1c533d,EURUSD,short,0.2,1.0839899999999998,1.0887700000000002,2023-04-10T11:00:00,2023-04-10T23:20:00,-95.600000000009,0.0,-98.600000000009,3.0,0.0,1.0887200000000001,1.0746799999999994,loss,sl,ORB,0,740.0,-101057.08245243343,,2.0,London
76ef1386-466c-4e9e-9888-82ae4848a78a,EURUSD,long,0.2,1.09745,1.1070499999999999,2023-04-19T10:10:00,2023-04-26T10:00:00,191.99999999999662,0.0,188.99999999999662,3.0,0.0,1.09255,1.1071,win,tp,ORB,0,10070.0,195918.36734693026,,2.0,London
38093403-4de5-4588-9a75-fa361cf2e4b7,EURUSD,short,0.2,1.09859,1.1036500000000002,2023-05-01T10:30:00,2023-05-03T03:15:00,-101.20000000000573,0.0,-104.20000000000573,3.0,0.0,1.1036000000000001,1.08872,loss,sl,ORB,0,2445.0,-100998.00399201803,,2.0,London
e8e09e10-ef12-47b6-9959-0198830fd1fd,EURUSD,long,0.4,1.10491,1.1020999999999999,2023-05-03T10:10:00,2023-05-04T09:00:00,-112.40000000000805,0.0,-115.40000000000805,3.0,0.0,1.10215,1.11028,loss,sl,ORB,0,1370.0,-101811.59420290231,,2.0,London
9bcb48d0-935a-47f2-8c39-959d07cde834,EURUSD,short,0.30000000000000004,1.1021699999999999,1.0959099999999997,2023-05-08T10:40:00,2023-05-09T08:05:00,187.80000000000467,0.0,184.80000000000467,3.0,0.0,1.1054000000000002,1.0958599999999996,win,tp,ORB,0,1285.0,193808.0495355912,,2.0,London
afd35603-40bb-460c-a32b-6e58189c1705,EURUSD,short,0.2,1.0856999999999999,1.07628,2023-05-16T11:05:00,2023-05-18T21:30:00,188.39999999999966,0.0,185.39999999999966,3.0,0.0,1.09051,1.0762299999999998,win,tp,ORB,0,3505.0,195841.99584198723,,2.0,London
b732d955-91f9-4e53-8b86-39690438a114,EURUSD,short,0.2,1.0711099999999998,1.0758200000000002,2023-05-26T11:45:00,2023-06-01T12:30:00,-94.20000000000871,0.0,-97.20000000000871,3.0,0.0,1.0757700000000001,1.0619399999999994,loss,sl,ORB,0,8685.0,-101072.96137339274,,2.0,London
f82ee105-06e8-487e-84f5-38014a3f2c78,EURUSD,long,0.30000000000000004,1.07119,1.06767,2023-06-05T11:00:00,2023-06-06T08:00:00,-105.60000000000569,0.0,-108.60000000000569,3.0,0.0,1.06772,1.07798,loss,sl,ORB,0,1260.0,-101440.92219020473,,2.0,London
4492760b-05c2-486f-815d-c0bf0ce826e6,EURUSD,long,0.4,1.0690400000000002,1.0736400000000006,2023-06-06T11:00:00,2023-06-07T10:00:00,184.00000000001526,0.0,181.00000000001526,3.0,0.0,1.0666399999999998,1.0736900000000007,win,tp,ORB,0,1380.0,191666.66666665045,,2.0,London
273fbea8-df4c-40f5-8eaa-792dd9573ffe,EURUSD,short,0.4,1.07567,1.0785100000000003,2023-06-09T10:45:00,2023-06-12T05:35:00,-113.60000000001592,0.0,-116.60000000001592,3.0,0.0,1.0784600000000002,1.0702399999999996,loss,sl,ORB,0,4010.0,-101792.1146953441,,2.0,London
c03ca842-bfab-4522-85c4-9b9d4e5a4451,EURUSD,short,0.30000000000000004,1.0925999999999998,1.0966800000000003,2023-06-16T11:00:00,2023-06-21T12:40:00,-122.40000000001584,0.0,-125.40000000001584,3.0,0.0,1.0966300000000002,1.0846899999999993,loss,sl,ORB,0,7300.0,-101240.69478908436,,2.0,London
5b10e402-1826-46cc-abc4-1c509ae36e67,EURUSD,short,0.2,1.0958299999999999,1.0859699999999997,2023-06-22T11:00:00,2023-06-23T03:30:00,197.20000000000402,0.0,194.20000000000402,3.0,0.0,1.1008600000000002,1.0859199999999996,win,tp,ORB,0,990.0,196023.85685883876,,2.0,London
cfc329ce-909f-488b-a584-fc5525c6f2fb,EURUSD,short,0.2,1.0917999999999999,1.0963100000000001,2023-06-28T10:10:00,2023-07-07T11:55:00,-90.20000000000472,0.0,-93.20000000000472,3.0,0.0,1.09626,1.08303,loss,sl,ORB,0,13065.0,-101121.07623318619,,2.0,London
3b3549d2-f46c-4dda-b7c6-9e09cd8bae9e,EURUSD,long,0.30000000000000004,1.0975700000000002,1.10393,2023-07-10T10:00:00,2023-07-12T08:30:00,190.79999999999768,0.0,187.79999999999768,3.0,0.0,1.09429,1.1039800000000002,win,tp,ORB,0,2790.0,193902.4390243777,,2.0,London
0304d106-6757-47e3-80ad-62c74bcf9dd8,EURUSD,short,0.2,1.1191,1.1094,2023-07-19T11:00:00,2023-07-24T03:30:00,194.00000000000082,0.0,191.00000000000082,3.0,0.0,1.1240500000000002,1.1093499999999998,win,tp,ORB,0,6750.0,195959.5959595876,,2.0,London
6b5e4efd-bfe7-4eb6-93f5-e90c2f9dfbfb,EURUSD,short,0.30000000000000004,1.1004999999999998,1.0924999999999998,2023-07-31T12:35:00,2023-08-02T10:25:00,240.00000000000023,0.0,237.00000000000023,3.0,0.0,1.1046,1.0924499999999997,win,tp,ORB,0,2750.0,195121.95121950214,,2.0,London
8962e2b5-1dec-48a9-81bc-9168fd10cf83,EURUSD,long,0.2,1.0957100000000002,1.1045900000000002,2023-08-03T12:35:00,2023-08-10T08:30:00,177.59999999999997,0.0,174.59999999999997,3.0,0.0,1.09117,1.1046400000000003,win,tp,ORB,0,9835.0,195594.71365637856,,2.0,London
317735e1-ce73-4e83-94a7-b491f7b6c3de,EURUSD,short,0.30000000000000004,1.08944,1.08152,2023-08-16T12:10:00,2023-08-23T03:30:00,237.5999999999978,0.0,234.5999999999978,3.0,0.0,1.0935000000000001,1.08147,win,tp,ORB,0,9560.0,195073.89162560555,,2.0,London
7e4ea946-70c9-4ea4-9534-25f7c57112b2,EURUSD,short,0.30000000000000004,1.0708399999999998,1.0749800000000003,2023-09-06T10:00:00,2023-09-11T10:05:00,-124.20000000001431,0.0,-127.20000000001431,3.0,0.0,1.0749300000000002,1.0628099999999994,loss,sl,ORB,0,7205.0,-101222.49388753303,,2.0,London
5ce64191-c46b-4f5b-b662-106fd08863f6,EURUSD,long,0.30000000000000004,1.06827,1.0644099999999999,2023-09-15T10:00:00,2023-09-20T20:20:00,-115.8000000000059,0.0,-118.8000000000059,3.0,0.0,1.06446,1.07574,loss,sl,ORB,0,7820.0,-101312.33595800797,,2.0,London
b2da0905-52f3-46e5-92d1-2a4b1e6d2b25,EURUSD,long,0.2,1.0669300000000002,1.0623599999999997,2023-09-21T10:30:00,2023-09-22T03:15:00,-91.40000000000815,0.0,-94.40000000000815,3.0,0.0,1.0624099999999999,1.0758200000000004,loss,sl,ORB,0,1005.0,-101106.19469026774,,2.0,London
c05e166e-31c8-4503-9025-1d21296624b6,EURUSD,short,0.30000000000000004,1.05683,1.0610000000000002,2023-09-26T11:50:00,2023-09-29T03:35:00,-125.10000000000689,0.0,-128.1000000000069,3.0,0.0,1.06095,1.04874,loss,sl,ORB,0,3825.0,-101213.59223301224,,2.0,London
42f2f54d-697b-4b85-957c-7b7a10895919,EURUSD,short,0.2,1.0573199999999998,1.0486799999999996,2023-09-29T10:15:00,2023-10-02T15:40:00,172.80000000000405,0.0,169.80000000000405,3.0,0.0,1.0617400000000001,1.0486299999999995,win,tp,ORB,0,4645.0,195475.1131221627,,2.0,London
e8b62ace-36dc-49aa-a783-e4796a86b79d,EURUSD,short,0.30000000000000004,1.0454199999999998,1.0494300000000003,2023-10-03T10:00:00,2023-10-04T05:05:00,-120.30000000001542,0.0,-123.30000000001542,3.0,0.0,1.0493800000000002,1.0376499999999993,loss,sl,ORB,0,1145.0,-101262.6262626288,,2.0,London
37269349-c0b5-48f5-b113-9d8e11744e86,EURUSD,short,0.2,1.0487199999999999,1.0533100000000002,2023-10-04T10:20:00,2023-10-05T10:25:00,-91.80000000000632,0.0,-94.80000000000632,3.0,0.0,1.05326,1.0397899999999998,loss,sl,ORB,0,1445.0,-101101.32158590536,,2.0,London
6f1e2bc3-2fbb-48c8-b730-29b403ce08e1,EURUSD,short,0.2,1.05104,1.05594,2023-10-13T12:10:00,2023-10-16T15:10:00,-98.00000000000253,0.0,-101.00000000000253,3.0,0.0,1.05589,1.0414900000000002,loss,sl,ORB,0,4500.0,-101030.9278350537,,2.0,London
e671611f-05e7-4c61-be0c-4af5c520129b,EURUSD,long,0.2,1.0581,1.0531799999999998,2023-10-17T10:20:00,2023-10-18T10:45:00,-98.40000000000515,0.0,-101.40000000000515,3.0,0.0,1.0532299999999999,1.06769,loss,sl,ORB,0,1465.0,-101026.69404517667,,2.0,London
f7420ecf-64b2-4503-9ece-606f36350e9f,EURUSD,long,0.2,1.062,1.0570399999999998,2023-10-23T10:45:00,2023-10-25T05:25:00,-99.20000000000596,0.0,-102.20000000000596,3.0,0.0,1.0570899999999999,1.0716700000000001,loss,sl,ORB,0,2560.0,-101018.32993890232,,2.0,London
67c30da9-be20-41a6-ad68-9218368d674e,EURUSD,long,0.5,1.0585,1.0564799999999999,2023-10-25T10:30:00,2023-10-25T16:55:00,-101.00000000000664,0.0,-104.00000000000664,3.0,0.0,1.05653,1.0622899999999997,loss,sl,ORB,0,385.0,-102538.07106599516,,2.0,London
fa59a429-e8fa-40ae-ae75-1f6d036eace3,EURUSD,short,0.30000000000000004,1.0725699999999998,1.0665699999999996,2023-11-06T10:10:00,2023-11-07T09:30:00,180.00000000000685,0.0,177.00000000000685,3.0,0.0,1.0756700000000001,1.0665199999999995,win,tp,ORB,0,1400.0,193548.38709676126,,2.0,London
a8f255ca-2357-49e0-9883-3f03fb97a400,EURUSD,long,0.5,1.0683,1.0662999999999998,2023-11-07T10:10:00,2023-11-08T04:10:00,-100.0000000000112,0.0,-103.0000000000112,3.0,0.0,1.06635,1.07205,loss,sl,ORB,0,1080.0,-102564.10256410783,,2.0,London
